* Measurement data measured by REW V5.30.1
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 1M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 30, 2023 11:40:14 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: CICADA_50g_p2
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4351.68457 61.53845105739507 173.5
4352.050781 62.140451057395076 156.4062
4352.416992 60.781451057395074 137.2188
4352.783203 56.951451057395076 119.2344
4353.149414 47.77345105739507 117.8125
4353.515625 48.521451057395076 -145.8438
4353.881836 54.695451057395076 -154.2656
4354.248047 56.05045105739507 -176.1875
4354.614258 54.692451057395076 157.4688
4354.980469 50.51345105739507 123.9844
4355.34668 42.78245105739507 57.6094
4355.712891 44.65745105739507 -46.2656
4356.079102 47.42945105739507 -95.25
4356.445312 46.67345105739507 -141.5781
4356.811523 45.56945105739507 153.6406
4357.177734 48.208451057395074 93.5625
4357.543945 50.73745105739507 58.875
4357.910156 51.567451057395076 39.2656
4358.276367 51.28845105739507 32.3906
4358.642578 51.43745105739507 36.6094
4359.008789 52.89545105739507 39.9062
4359.375 54.41945105739507 34.9688
4359.741211 55.119451057395075 25.0
4360.107422 54.92945105739507 13.9688
4360.473633 54.174451057395075 4.4844
4360.839844 53.48145105739507 -3.1719
4361.206055 53.406451057395074 -12.4219
4361.572266 53.890451057395076 -27.25
4361.938477 54.56245105739507 -47.5
4362.304688 55.14845105739507 -70.0938
4362.670898 55.442451057395076 -91.7188
4363.037109 55.30945105739507 -109.8594
4363.40332 54.81345105739507 -122.7812
4363.769531 54.330451057395074 -130.3438
4364.135742 54.24645105739507 -136.0156
4364.501953 54.317451057395076 -144.9531
4364.868164 53.84045105739507 -159.4219
4365.234375 52.156451057395074 -179.875
4365.600586 48.55045105739507 150.3438
4365.966797 43.03245105739507 90.9844
4366.333008 44.768451057395076 6.2656
4366.699219 48.29445105739507 -35.9375
4367.06543 49.210451057395076 -63.8594
4367.431641 47.881451057395076 -85.9219
4367.797852 44.16745105739507 -98.3594
4368.164062 39.80345105739507 -77.2656
4368.530273 43.37045105739507 -54.9062
4368.896484 47.21945105739508 -70.8438
4369.262695 49.610451057395075 -97.9531
4369.628906 51.195451057395076 -127.0625
4369.995117 52.14845105739507 -154.2031
4370.361328 52.37645105739507 -177.4219
4370.727539 51.75845105739507 164.5156
4371.09375 50.26345105739507 153.5
4371.459961 48.20345105739507 153.1406
4371.826172 46.88945105739507 165.6875
4372.192383 47.68445105739507 -179.5
4372.558594 49.509451057395076 -173.7188
4372.924805 51.17245105739507 -176.0938
4373.291016 52.29245105739507 175.7344
4373.657227 52.67245105739507 163.0312
4374.023438 52.086451057395074 146.7188
4374.389648 50.137451057395076 127.875
4374.755859 45.677451057395075 109.3438
4375.12207 32.772451057395074 136.7969
4375.488281 45.338451057395076 -148.0312
4375.854492 52.113451057395075 -169.3906
4376.220703 56.06945105739507 164.9844
4376.586914 58.72745105739507 139.4062
4376.953125 60.49045105739507 115.0
4377.319336 61.49345105739507 92.1875
4377.685547 61.79245105739507 71.2031
4378.051758 61.42945105739507 52.3125
4378.417969 60.463451057395076 35.8906
4378.78418 59.018451057395076 22.2812
4379.150391 57.296451057395075 11.25
4379.516602 55.51345105739507 1.25
4379.882812 53.69145105739507 -10.5781
4380.249023 51.62345105739507 -26.9375
4380.615234 49.12145105739507 -49.2188
4380.981445 46.262451057395076 -76.5625
4381.347656 43.15845105739507 -102.4062
4381.713867 39.63145105739507 -109.375
4382.080078 39.96845105739507 -82.6875
4382.446289 44.86145105739507 -76.1406
4382.8125 48.232451057395075 -86.5625
4383.178711 49.75845105739507 -100.2031
4383.544922 49.68445105739507 -112.1406
4383.911133 48.20645105739507 -117.7656
4384.277344 46.266451057395074 -110.3281
4384.643555 46.32745105739507 -95.1875
4385.009766 47.649451057395076 -93.1719
4385.375977 47.73345105739507 -104.5312
4385.742188 45.42345105739507 -126.5312
4386.108398 39.50045105739507 -178.4844
4386.474609 42.707451057395076 81.4844
4386.84082 48.72745105739507 43.625
4387.207031 51.680451057395075 20.2656
4387.573242 52.85345105739507 0.8438
4387.939453 52.79245105739507 -16.3438
4388.305664 51.78245105739507 -31.7344
4388.671875 50.028451057395074 -46.0312
4389.038086 47.628451057395075 -61.4531
4389.404297 44.41345105739507 -83.6094
4389.770508 40.47845105739508 -127.2188
4390.136719 40.985451057395075 160.6875
4390.50293 45.51145105739507 111.4219
4390.869141 48.991451057395075 77.2188
4391.235352 51.41345105739507 46.9062
4391.601562 53.144451057395074 18.2812
4391.967773 54.360451057395075 -8.5625
4392.333984 55.110451057395075 -33.125
4392.700195 55.393451057395076 -55.0
4393.066406 55.220451057395074 -73.9219
4393.432617 54.65545105739508 -89.8125
4393.798828 53.826451057395076 -102.8594
4394.165039 52.897451057395074 -113.9844
4394.53125 51.97745105739507 -124.9375
4394.897461 51.027451057395076 -137.8594
4395.263672 49.890451057395076 -154.4375
4395.629883 48.384451057395076 -175.7812
4395.996094 46.320451057395076 157.3438
4396.362305 43.31345105739507 123.2969
4396.728516 38.528451057395074 71.5938
4397.094727 37.87345105739507 -28.4062
4397.460938 44.70245105739507 -88.9531
4397.827148 49.229451057395075 -123.1406
4398.193359 51.88645105739507 -150.1094
4398.55957 53.079451057395076 -173.4375
4398.925781 52.86445105739507 166.4844
4399.291992 51.06545105739507 151.4219
4399.658203 47.464451057395074 148.6719
4400.024414 44.521451057395076 173.9219
4400.390625 46.22745105739507 -166.1406
4400.756836 46.403451057395074 -168.1719
4401.123047 40.84045105739507 -160.375
4401.489258 44.869451057395075 -65.2188
4401.855469 53.91745105739507 -69.4531
4402.22168 58.56245105739507 -87.9219
4402.587891 61.12445105739507 -109.8906
4402.954102 62.24845105739507 -134.0469
4403.320312 62.15145105739507 -160.7031
4403.686523 60.903451057395074 168.4531
4404.052734 58.72745105739507 129.2344
4404.418945 57.01345105739507 76.8125
4404.785156 57.75845105739507 23.4844
4405.151367 59.35545105739507 -15.1875
4405.517578 60.19345105739507 -42.2656
4405.883789 60.10545105739507 -61.2656
4406.25 59.430451057395075 -72.6094
4406.616211 58.88545105739507 -76.9219
4406.982422 59.098451057395074 -79.0625
4407.348633 59.76045105739507 -84.8281
4407.714844 60.177451057395075 -94.9062
4408.081055 59.99645105739507 -106.9844
4408.447266 59.16745105739507 -118.4531
4408.813477 57.87445105739507 -126.7969
4409.179688 56.62745105739507 -130.6719
4409.545898 56.01445105739507 -132.7656
4409.912109 55.903451057395074 -138.4688
4410.27832 55.55345105739507 -149.6094
4410.644531 54.32745105739507 -164.5469
4411.010742 51.64545105739507 179.7188
4411.376953 46.41045105739507 171.3438
4411.743164 40.641451057395074 -143.0625
4412.109375 47.165451057395074 -118.3594
4412.475586 51.043451057395075 -137.0156
4412.841797 52.80945105739507 -165.2031
4413.208008 53.40445105739507 161.625
4413.574219 53.287451057395074 124.5469
4413.94043 52.716451057395076 84.2188
4414.306641 51.808451057395075 41.1875
4414.672852 50.585451057395076 -4.5
4415.039062 49.067451057395076 -53.2969
4415.405273 47.266451057395074 -105.7812
4415.771484 44.991451057395075 -164.125
4416.137695 42.78945105739507 120.9844
4416.503906 45.134451057395076 36.2969
4416.870117 49.652451057395076 -20.9375
4417.236328 52.720451057395074 -61.5625
4417.602539 54.058451057395075 -95.2344
4417.96875 53.43245105739507 -125.3594
4418.334961 49.47545105739507 -153.4219
4418.701172 19.21245105739507 9.9531
4419.067383 52.335451057395076 -24.7656
4419.433594 58.601451057395074 -49.3906
4419.799805 61.88645105739507 -73.1719
4420.166016 63.60645105739507 -96.2344
4420.532227 64.18745105739507 -118.5469
4420.898438 63.78345105739507 -140.0
4421.264648 62.41945105739507 -160.3594
4421.630859 60.03545105739507 -179.1406
4421.99707 56.48945105739507 164.625
4422.363281 51.579451057395076 152.9062
4422.729492 45.20945105739507 148.3125
4423.095703 37.076451057395076 143.3438
4423.461914 31.667451057395073 45.3438
4423.828125 41.97545105739507 2.0938
4424.194336 46.55945105739507 -16.5
4424.560547 48.18845105739507 -34.6719
4424.926758 47.333451057395074 -53.4844
4425.292969 42.894451057395074 -72.6875
4425.65918 3.544451057395073 -12.4062
4426.025391 43.265451057395076 66.3906
4426.391602 48.095451057395074 46.875
4426.757812 49.25445105739507 28.0
4427.124023 47.67845105739507 12.1562
4427.490234 42.47545105739507 11.8125
4427.856445 41.131451057395076 73.1875
4428.222656 47.601451057395074 79.625
4428.588867 50.265451057395076 59.2812
4428.955078 50.28245105739507 28.2188
4429.321289 48.46945105739508 -20.3906
4429.6875 48.95945105739507 -93.4531
4430.053711 53.08145105739507 -150.8438
4430.419922 56.216451057395076 168.6875
4430.786133 57.85945105739507 132.25
4431.152344 58.40745105739507 94.1719
4431.518555 58.47545105739507 51.5312
4431.884766 58.906451057395074 5.4531
4432.250977 59.958451057395074 -37.9375
4432.617188 60.960451057395076 -74.6719
4432.983398 61.253451057395075 -105.2812
4433.349609 60.464451057395074 -130.875
4433.71582 58.24545105739507 -150.8281
4434.082031 54.076451057395076 -158.8438
4434.448242 49.945451057395076 -130.9531
4434.814453 53.238451057395075 -104.3125
4435.180664 56.159451057395074 -110.125
4435.546875 57.02345105739507 -124.5156
4435.913086 56.19445105739507 -140.5781
4436.279297 53.65445105739507 -155.4219
4436.645508 48.796451057395075 -164.4062
4437.011719 40.50045105739507 -140.4219
4437.37793 43.11845105739507 -76.3281
4437.744141 47.27045105739507 -74.375
4438.110352 48.753451057395075 -84.5938
4438.476562 48.872451057395075 -99.5781
4438.842773 48.13845105739507 -120.75
4439.208984 46.98745105739507 -152.0
4439.575195 46.522451057395074 164.9062
4439.941406 47.63645105739507 119.25
4440.307617 49.21545105739507 79.4062
4440.673828 50.22545105739507 42.8125
4441.040039 50.604451057395075 5.0781
4441.40625 50.85645105739507 -35.75
4441.772461 51.52945105739507 -77.0312
4442.138672 52.45645105739507 -113.9844
4442.504883 52.98945105739507 -145.1875
4442.871094 52.591451057395076 -172.0312
4443.237305 50.74545105739507 163.625
4443.603516 46.20945105739507 139.0
4443.969727 30.977451057395072 70.8281
4444.335938 45.07745105739507 -62.1406
4444.702148 51.000451057395075 -85.5312
4445.068359 53.583451057395074 -105.4531
4445.43457 54.31645105739507 -124.7344
4445.800781 53.36145105739507 -144.0938
4446.166992 50.04245105739507 -163.8438
4446.533203 39.86245105739508 175.3281
4446.899414 43.738451057395075 -23.875
4447.265625 51.87445105739507 -45.9062
4447.631836 55.19745105739507 -68.75
4447.998047 56.60545105739507 -93.0938
4448.364258 56.833451057395074 -119.6094
4448.730469 56.29845105739507 -149.0625
4449.09668 55.44045105739507 178.3281
4449.462891 54.716451057395076 144.3125
4449.829102 54.259451057395076 112.5625
4450.195312 53.771451057395076 85.6406
4450.561523 52.869451057395075 63.5312
4450.927734 51.19045105739507 44.5469
4451.293945 48.027451057395076 25.625
4451.660156 40.67345105739507 -4.6875
4452.026367 40.205451057395074 -146.5938
4452.392578 49.716451057395076 177.9688
4452.758789 54.192451057395076 156.5625
4453.125 56.647451057395074 136.4844
4453.491211 57.771451057395076 116.375
4453.857422 57.76345105739507 96.0312
4454.223633 56.595451057395074 75.375
4454.589844 53.98145105739507 54.3438
4454.956055 48.92845105739507 32.4062
4455.322266 34.88145105739507 -1.2656
4455.688477 42.988451057395075 -177.8281
4456.054688 48.73345105739507 160.3906
4456.420898 50.42045105739507 143.2656
4456.787109 50.140451057395076 131.3594
4457.15332 48.71945105739508 130.0469
4457.519531 48.30945105739507 143.8281
4457.885742 50.70245105739507 154.0469
4458.251953 53.439451057395075 149.25
4458.618164 55.204451057395076 136.125
4458.984375 55.86145105739507 119.2031
4459.350586 55.36545105739507 100.2812
4459.716797 53.50745105739507 79.8906
4460.083008 49.665451057395074 57.1406
4460.449219 41.683451057395075 22.7031
4460.81543 37.69045105739507 -105.1406
4461.181641 44.406451057395074 -144.1875
4461.547852 45.78645105739507 -152.7969
4461.914062 46.207451057395076 -141.3594
4462.280273 49.143451057395076 -127.3125
4462.646484 52.46545105739507 -130.0938
4463.012695 54.35645105739507 -143.0156
4463.378906 54.56645105739507 -160.7188
4463.745117 52.777451057395076 178.2031
4464.111328 47.55445105739507 150.3125
4464.477539 37.43245105739507 31.9531
4464.84375 49.394451057395074 -42.5781
4465.209961 53.784451057395074 -70.7656
4465.576172 55.381451057395076 -96.75
4465.942383 55.30945105739507 -124.5312
4466.308594 54.037451057395074 -157.0781
4466.674805 52.238451057395075 162.375
4467.041016 51.037451057395074 115.7969
4467.407227 50.29145105739507 72.7188
4467.773438 47.93145105739507 34.2812
4468.139648 40.05045105739507 -28.9219
4468.505859 46.982451057395075 -156.3125
4468.87207 54.244451057395075 169.6875
4469.238281 57.72845105739507 146.9531
4469.604492 59.083451057395074 128.6406
4469.970703 58.66445105739507 115.5469
4470.336914 56.647451057395074 113.6562
4470.703125 55.171451057395075 133.4688
4471.069336 57.470451057395074 151.5156
4471.435547 59.66745105739507 149.6406
4471.801758 59.70345105739507 140.2031
4472.167969 56.52345105739507 134.2812
4472.53418 49.826451057395076 -175.4688
4472.900391 58.708451057395074 -129.0781
4473.266602 63.82245105739507 -137.1719
4473.632812 65.87545105739508 -150.6719
4473.999023 65.72245105739506 -161.8281
4474.365234 63.62045105739507 -160.5938
4474.731445 63.12745105739507 -131.6094
4475.097656 67.63745105739508 -116.7031
4475.463867 71.38745105739508 -125.6875
4475.830078 73.50545105739508 -143.3594
4476.196289 74.26845105739507 -165.1562
4476.5625 73.81345105739507 169.6875
4476.928711 72.15445105739508 139.8906
4477.294922 69.40945105739507 101.1562
4477.661133 66.92145105739507 46.9844
4478.027344 67.11145105739507 -10.4375
4478.393555 68.09945105739507 -52.7344
4478.759766 67.78245105739506 -84.5781
4479.125977 65.42045105739507 -111.0312
4479.492188 59.384451057395076 -131.5938
4479.858398 46.20245105739507 -41.0469
4480.224609 59.796451057395075 -21.3281
4480.59082 62.945451057395076 -43.8906
4480.957031 62.52045105739507 -72.4688
4481.323242 58.958451057395074 -115.1406
4481.689453 56.75245105739507 156.2344
4482.055664 62.290451057395074 92.3594
4482.421875 65.57545105739507 57.7656
4482.788086 66.53945105739507 29.5938
4483.154297 65.51745105739508 2.9688
4483.520508 62.14545105739507 -24.4531
4483.886719 54.360451057395075 -59.2969
4484.25293 46.455451057395074 153.1562
4484.619141 53.528451057395074 98.7031
4484.985352 49.06945105739507 62.375
4485.351562 51.74345105739507 -123.5156
4485.717773 62.48945105739507 -158.1875
4486.083984 67.25045105739508 171.3438
4486.450195 69.69245105739508 138.9531
4486.816406 70.84045105739507 102.4062
4487.182617 71.53645105739507 60.3438
4487.548828 72.64145105739507 15.5469
4487.915039 74.22845105739508 -25.6875
4488.28125 75.62345105739507 -60.4844
4488.647461 76.31045105739507 -89.8125
4489.013672 76.05045105739508 -114.8438
4489.379883 74.67445105739507 -135.625
4489.746094 71.96145105739507 -150.0469
4490.112305 67.90545105739508 -150.1562
4490.478516 65.55045105739507 -124.8906
4490.844727 67.54245105739507 -109.2656
4491.210938 69.03945105739507 -113.3125
4491.577148 68.94745105739507 -123.4688
4491.943359 67.35845105739507 -133.9219
4492.30957 64.22845105739506 -140.875
4492.675781 59.314451057395075 -137.5469
4493.041992 53.87345105739507 -103.625
4493.408203 55.26445105739507 -56.6562
4493.774414 58.339451057395074 -41.6562
4494.140625 60.15545105739508 -39.1406
4494.506836 60.87445105739507 -41.8125
4494.873047 60.52045105739507 -46.9844
4495.239258 59.016451057395074 -52.4062
4495.605469 56.238451057395075 -55.4375
4495.97168 51.909451057395074 -51.9688
4496.337891 45.442451057395076 -27.6875
4496.704102 44.85845105739507 45.9062
4497.070312 50.95945105739507 68.5
4497.436523 54.454451057395076 65.0625
4497.802734 55.836451057395074 52.1719
4498.168945 55.186451057395075 32.2812
4498.535156 51.921451057395075 0.4844
4498.901367 47.592451057395074 -76.7812
4499.267578 53.41645105739507 -152.1406
4499.633789 57.92945105739507 173.9219
4500.0 60.137451057395076 148.8906
4500.366211 60.81345105739507 127.2344
4500.732422 60.27345105739507 108.5312
4501.098633 58.64245105739507 94.375
4501.464844 56.143451057395076 89.3438
4501.831055 54.18745105739507 100.2031
4502.197266 55.360451057395075 115.7344
4502.563477 58.095451057395074 117.2031
4502.929688 60.52645105739507 108.6719
4503.295898 62.39545105739507 95.1562
4503.662109 63.71545105739507 78.5938
4504.02832 64.46145105739507 59.6719
4504.394531 64.56145105739508 38.6406
4504.760742 63.90545105739508 15.4844
4505.126953 62.33145105739507 -10.375
4505.493164 59.59745105739507 -40.8438
4505.859375 55.50745105739507 -82.0781
4506.225586 51.900451057395074 -147.4375
4506.591797 52.95245105739507 146.4375
4506.958008 54.354451057395075 103.7188
4507.324219 53.91145105739507 71.125
4507.69043 51.20645105739507 42.8125
4508.056641 44.436451057395075 20.1875
4508.422852 34.85345105739508 125.2188
4508.789062 46.75145105739507 123.5781
4509.155273 50.05045105739507 97.5312
4509.521484 50.662451057395074 69.6406
4509.887695 49.409451057395074 43.0312
4510.253906 46.15745105739507 24.1406
4510.620117 42.19445105739507 37.6875
4510.986328 46.23645105739507 59.125
4511.352539 50.845451057395074 42.625
4511.71875 53.50145105739507 14.8438
4512.084961 54.671451057395075 -17.0625
4512.451172 54.51045105739507 -52.2031
4512.817383 52.894451057395074 -92.6719
4513.183594 49.65145105739507 -147.375
4513.549805 48.29445105739507 125.4219
4513.916016 52.95345105739507 51.6406
4514.282227 57.13545105739507 2.4688
4514.648438 60.07445105739507 -38.875
4515.014648 62.15845105739507 -76.7969
4515.380859 63.580451057395074 -112.25
4515.74707 64.38645105739508 -145.2188
4516.113281 64.53445105739507 -175.3594
4516.479492 63.93145105739507 158.1562
4516.845703 62.47745105739507 137.2969
4517.211914 60.31945105739507 126.6562
4517.578125 58.896451057395076 130.9375
4517.944336 60.043451057395075 136.6875
4518.310547 61.87445105739507 129.9375
4518.676758 62.75745105739507 115.5469
4519.042969 62.31645105739507 98.9062
4519.40918 60.28245105739507 84.0469
4519.775391 56.13545105739507 79.0469
4520.141602 51.94045105739507 110.5625
4520.507812 55.49945105739507 138.5156
4520.874023 58.33745105739507 132.4844
4521.240234 58.866451057395075 117.5938
4521.606445 57.28345105739507 100.3281
4521.972656 52.85245105739507 82.4688
4522.338867 38.76445105739508 61.3906
4522.705078 47.65845105739507 -126.9219
4523.071289 53.76045105739507 -141.7969
4523.4375 56.058451057395075 -154.3906
4523.803711 56.845451057395074 -166.25
4524.169922 56.67345105739507 -179.3594
4524.536133 55.52645105739507 163.6719
4524.902344 53.125451057395075 138.8281
4525.268555 49.66645105739507 96.75
4525.634766 48.616451057395075 34.2812
4526.000977 50.256451057395076 -13.0156
4526.367188 50.19445105739507 -44.3125
4526.733398 46.704451057395076 -70.8125
4527.099609 33.427451057395075 -124.0781
4527.46582 43.28945105739507 97.5469
4527.832031 48.21845105739507 88.7969
4528.198242 50.891451057395074 100.7031
4528.564453 55.305451057395075 112.9062
4528.930664 59.59045105739507 110.4219
4529.296875 62.39845105739507 100.1562
4529.663086 63.659451057395074 88.125
4530.029297 63.451451057395076 78.9531
4530.395508 62.17645105739507 79.6719
4530.761719 62.09745105739507 95.1562
4531.12793 64.84745105739506 104.1406
4531.494141 67.65545105739508 96.6406
4531.860352 69.37245105739507 80.2188
4532.226562 70.00645105739508 59.125
4532.592773 69.69145105739507 34.875
4532.958984 68.55745105739507 7.9219
4533.325195 66.75045105739508 -21.5469
4533.691406 64.45945105739507 -52.8281
4534.057617 61.84745105739507 -83.8438
4534.423828 58.92845105739507 -110.9531
4534.790039 55.70245105739507 -130.0
4535.15625 52.67245105739507 -139.7188
4535.522461 50.31245105739507 -149.1875
4535.888672 47.348451057395074 -174.4688
4536.254883 44.576451057395076 121.7188
4536.621094 48.48945105739507 56.3125
4536.987305 51.768451057395076 22.9531
4537.353516 52.500451057395075 1.9375
4537.719727 51.05645105739507 -7.9375
4538.085938 49.015451057395076 1.8594
4538.452148 50.07745105739507 16.8125
4538.818359 51.60645105739507 9.9219
4539.18457 50.90745105739507 -13.8594
4539.550781 47.90745105739507 -60.875
4539.916992 48.448451057395076 -136.6562
4540.283203 52.25145105739507 177.4062
4540.649414 53.78045105739508 154.0312
4541.015625 53.41145105739507 147.6875
4541.381836 54.18745105739507 159.375
4541.748047 57.75245105739507 160.9531
4542.114258 60.97245105739507 143.6406
4542.480469 63.16345105739507 115.4062
4542.84668 64.83745105739507 80.75
4543.212891 66.47945105739507 44.0312
4543.579102 68.06245105739507 9.6406
4543.945312 69.21345105739508 -20.3594
4544.311523 69.60345105739506 -45.7969
4544.677734 69.03245105739506 -66.4844
4545.043945 67.38045105739508 -80.9219
4545.410156 64.82245105739507 -84.6406
4545.776367 62.869451057395075 -73.0781
4546.142578 63.30045105739507 -60.1094
4546.508789 64.17045105739507 -58.4375
4546.875 63.97745105739507 -61.6719
4547.241211 62.71245105739507 -62.125
4547.607422 61.323451057395076 -55.2188
4547.973633 61.05145105739507 -46.9844
4548.339844 61.086451057395074 -48.2344
4548.706055 59.76745105739507 -59.7031
4549.072266 55.50445105739507 -82.5156
4549.438477 47.03645105739507 -167.0938
4549.804688 55.70345105739507 107.5781
4550.170898 60.107451057395075 80.7812
4550.537109 61.41645105739507 60.7969
4550.90332 60.58445105739507 43.9531
4551.269531 57.525451057395074 31.8125
4551.635742 51.335451057395076 36.0938
4552.001953 48.079451057395076 96.6719
4552.368164 52.491451057395075 117.375
4552.734375 53.47245105739507 116.2188
4553.100586 51.823451057395076 119.8906
4553.466797 49.84445105739508 143.4844
4553.833008 51.49045105739507 169.4844
4554.199219 53.494451057395075 175.9375
4554.56543 53.84745105739507 175.625
4554.931641 52.80445105739507 178.4375
4555.297852 51.534451057395074 -170.4219
4555.664062 51.40445105739507 -157.9062
4556.030273 51.387451057395076 -154.9219
4556.396484 49.60845105739507 -160.3906
4556.762695 43.341451057395076 -171.8438
4557.128906 37.03245105739507 12.8906
4557.495117 49.63945105739507 -5.2031
4557.861328 54.259451057395076 -15.875
4558.227539 56.799451057395075 -25.4688
4558.59375 58.330451057395074 -35.3125
4558.959961 59.17045105739507 -46.8281
4559.326172 59.335451057395076 -61.125
4559.692383 58.723451057395074 -79.0156
4560.058594 57.22445105739507 -101.3438
4560.424805 54.81545105739507 -129.6719
4560.791016 51.79545105739507 -165.9844
4561.157227 48.902451057395076 151.3594
4561.523438 46.00145105739507 111.6562
4561.889648 40.68745105739507 83.9219
4562.255859 28.722451057395073 137.0781
4562.62207 39.09445105739508 179.1406
4562.988281 39.92645105739507 161.9688
4563.354492 17.681451057395073 157.0469
4563.720703 45.107451057395075 -61.4531
4564.086914 52.488451057395075 -81.6875
4564.453125 56.28645105739507 -101.7969
4564.819336 58.16445105739507 -121.4219
4565.185547 58.616451057395075 -140.4531
4565.551758 57.802451057395075 -159.0156
4565.917969 55.686451057395075 -177.8438
4566.28418 51.982451057395075 159.9688
4566.650391 46.354451057395075 119.8594
4567.016602 45.62145105739507 41.4531
4567.382812 50.18545105739507 -0.9219
4567.749023 52.55145105739507 -25.0312
4568.115234 52.583451057395074 -47.2031
4568.481445 49.37645105739507 -74.7188
4568.847656 40.192451057395076 -166.0312
4569.213867 51.67345105739507 97.0312
4569.580078 57.55445105739507 65.1094
4569.946289 60.393451057395076 36.0938
4570.3125 61.55645105739507 4.3125
4570.678711 61.81845105739507 -33.4688
4571.044922 62.27045105739507 -77.75
4571.411133 63.692451057395076 -121.3438
4571.777344 65.39545105739506 -157.1406
4572.143555 66.48745105739508 174.75
4572.509766 66.59945105739507 152.5469
4572.875977 65.58745105739507 136.0781
4573.242188 63.42345105739507 128.0
4573.608398 60.808451057395075 134.9688
4573.974609 60.37045105739507 154.375
4574.34082 61.92545105739507 163.5156
4574.707031 62.891451057395074 161.9375
4575.073242 62.65545105739508 157.5938
4575.439453 61.34045105739507 155.8125
4575.805664 59.43745105739507 160.6719
4576.171875 57.95045105739507 172.5
4576.538086 57.336451057395074 -175.7031
4576.904297 56.723451057395074 -167.9062
4577.270508 55.45045105739507 -160.5781
4577.636719 53.66145105739507 -149.1094
4578.00293 51.82445105739507 -132.2969
4578.369141 49.955451057395074 -108.0938
4578.735352 50.003451057395075 -68.6406
4579.101562 54.18445105739507 -42.2344
4579.467773 58.089451057395074 -39.9375
4579.833984 60.40545105739508 -48.8906
4580.200195 61.189451057395075 -63.7188
4580.566406 60.427451057395075 -83.2812
4580.932617 57.851451057395074 -109.8438
4581.298828 53.30145105739507 -155.5312
4581.665039 52.30445105739507 125.6875
4582.03125 55.705451057395074 74.5781
4582.397461 56.99845105739507 42.5312
4582.763672 55.83745105739507 13.4688
4583.129883 51.85645105739507 -23.3281
4583.496094 47.281451057395074 -100.5
4583.862305 51.445451057395076 -168.3281
4584.228516 53.91045105739507 164.4531
4584.594727 53.56845105739507 152.7031
4584.960938 51.42845105739507 159.7656
4585.327148 51.09645105739507 -171.5156
4585.693359 53.42945105739507 -151.5781
4586.05957 55.186451057395075 -138.8906
4586.425781 57.250451057395075 -122.9375
4586.791992 60.65145105739507 -113.0625
4587.158203 63.964451057395074 -115.5312
4587.524414 66.24845105739507 -126.1094
4587.890625 67.34245105739507 -141.0469
4588.256836 67.19945105739507 -158.5156
4588.623047 65.64745105739507 -177.7188
4588.989258 62.125451057395075 161.4062
4589.355469 54.36845105739507 136.6719
4589.72168 45.41045105739507 -39.6406
4590.087891 56.38845105739507 -76.0938
4590.454102 58.458451057395074 -101.9531
4590.820312 57.13345105739507 -130.3906
4591.186523 52.31945105739507 -171.9531
4591.552734 48.833451057395074 89.7656
4591.918945 54.598451057395074 25.9062
4592.285156 57.08145105739507 -7.7188
4592.651367 56.85645105739507 -36.5625
4593.017578 54.073451057395076 -66.3594
4593.383789 47.330451057395074 -106.875
4593.75 41.436451057395075 128.4844
4594.116211 48.271451057395076 62.75
4594.482422 49.56645105739507 21.7969
4594.848633 48.15845105739507 -28.375
4595.214844 47.73945105739507 -96.2344
4595.581055 49.91345105739507 -153.625
4595.947266 50.909451057395074 164.8438
4596.313477 49.305451057395075 126.375
4596.679688 43.832451057395076 71.2656
4597.045898 43.83445105739507 -45.6406
4597.412109 50.19445105739507 -104.6406
4597.77832 53.14545105739507 -147.8125
4598.144531 54.75545105739507 166.5312
4598.510742 56.60245105739507 118.75
4598.876953 58.918451057395075 76.4375
4599.243164 60.85345105739507 42.2031
4599.609375 61.860451057395075 14.0625
4599.975586 61.726451057395074 -9.6875
4600.341797 60.269451057395074 -29.25
4600.708008 57.16945105739507 -42.0156
4601.074219 52.341451057395076 -36.6094
4601.44043 50.680451057395075 -1.3906
4601.806641 53.10045105739507 10.3906
4602.172852 53.515451057395076 4.375
4602.539062 51.17645105739507 -1.0469
4602.905273 46.662451057395074 19.9219
4603.271484 49.55045105739507 59.7344
4603.637695 53.848451057395074 54.375
4604.003906 55.884451057395076 32.5312
4604.370117 56.55745105739507 2.7344
4604.736328 56.63645105739507 -32.4531
4605.102539 56.56845105739507 -69.375
4605.46875 56.13045105739507 -104.1094
4605.834961 54.543451057395075 -135.7656
4606.201172 50.403451057395074 -167.7031
4606.567383 39.299451057395075 118.5938
4606.933594 48.552451057395075 0.7656
4607.299805 53.759451057395076 -26.2344
4607.666016 55.272451057395074 -43.4375
4608.032227 54.391451057395074 -52.1719
4608.398438 51.93745105739507 -42.0156
4608.764648 52.62945105739507 -10.4375
4609.130859 56.23645105739507 0.125
4609.49707 58.34445105739508 -5.1875
4609.863281 58.497451057395075 -14.8281
4610.229492 56.47445105739507 -23.3125
