* Measurement data measured by REW V5.30.1
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 1M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 29, 2023 5:11:37 PM
* REW Settings:
138.061523 29.629256327673772 -126.0779
138.427734 39.79125632767377 -137.2971
138.793945 43.58725632767377 -152.1458
139.160156 45.00225632767377 -165.8137
139.526367 44.88225632767377 -176.6372
139.892578 43.67625632767377 177.1919
140.258789 41.93725632767377 176.6167
140.625 40.128256327673775 178.5051
140.991211 37.54825632767377 176.9512
141.357422 30.989256327673772 170.0156
141.723633 25.626256327673772 -23.5115
142.089844 37.72025632767377 -37.3159
142.456055 41.65225632767377 -54.0845
142.822266 42.66625632767377 -73.1938
143.188477 41.195256327673775 -96.5737
143.554688 36.35925632767377 -136.6497
143.920898 35.47725632767377 123.2891
144.287109 42.38725632767377 73.7327
144.65332 46.00725632767377 48.2192
145.019531 47.53425632767377 27.3938
145.385742 47.50425632767377 7.9048
145.751953 45.96425632767377 -11.5107
146.118164 42.54525632767377 -32.2285
146.484375 35.927256327673774 -59.3896
146.850586 25.289256327673773 -151.4082
147.216797 31.21725632767377 132.9272
147.583008 30.327256327673773 122.2629
147.949219 28.242256327673772 177.2148
148.31543 35.95525632767377 -160.4971
148.681641 39.36225632767377 -172.856
149.047852 38.68525632767377 165.4006
149.414062 31.27025632767377 111.9246
149.780273 38.83625632767377 -13.9512
150.146484 46.27325632767377 -44.519
150.512695 49.62625632767377 -65.4297
150.878906 50.48625632767377 -82.2705
151.245117 48.83625632767377 -91.4648
151.611328 44.97825632767377 -69.8828
151.977539 49.19825632767377 -24.873
152.34375 54.83225632767377 -25.2998
152.709961 58.03425632767377 -38.54
153.076172 59.52425632767377 -55.02
153.442383 59.60225632767377 -72.208
153.808594 58.25125632767377 -88.5742
154.174805 55.110256327673774 -101.3975
154.541016 49.320256327673775 -99.4131
154.907227 46.16325632767377 -47.0215
155.273438 50.77025632767377 -29.5039
155.639648 52.59525632767377 -38.8135
156.005859 51.90325632767377 -53.3062
156.37207 48.58725632767377 -67.6753
156.738281 40.16425632767377 -70.8496
157.104492 38.31625632767377 38.8174
157.470703 45.71025632767377 38.7358
157.836914 47.58625632767377 25.0332
158.203125 46.86425632767377 10.6445
158.569336 43.89325632767377 -1.1899
158.935547 37.96625632767377 -2.6001
159.301758 31.28525632767377 49.385
159.667969 35.787256327673774 85.8887
160.03418 37.55725632767377 82.3481
160.400391 36.50825632767377 70.6116
160.766602 32.859256327673776 51.6504
161.132812 26.263256327673773 6.2437
161.499023 26.46525632767377 -74.623
161.865234 28.05525632767377 -101.6836
162.231445 23.76125632767377 -70.6113
162.597656 33.494256327673774 -10.0825
162.963867 41.15525632767377 -15.9082
163.330078 45.59725632767377 -30.3882
163.696289 48.18525632767377 -47.0498
164.0625 49.40425632767377 -64.3691
164.428711 49.45025632767377 -81.5059
164.794922 48.40125632767377 -97.5337
165.161133 46.31325632767377 -111.0005
165.527344 43.42025632767377 -119.7129
165.893555 40.49625632767377 -122.9893
166.259766 38.41125632767377 -128.4746
166.625977 36.71125632767377 -148.0332
166.992188 35.183256327673774 173.3848
167.358398 35.04525632767377 123.3164
167.724609 35.66125632767377 76.6118
168.09082 35.44025632767377 31.8076
168.457031 34.67025632767377 -20.3394
168.823242 35.482256327673774 -77.5127
169.189453 37.57825632767377 -122.0547
169.555664 38.96825632767377 -152.8018
169.921875 39.180256327673774 -174.3862
170.288086 38.485256327673774 171.4966
170.654297 37.53025632767377 163.4121
171.020508 36.92025632767377 156.2085
171.386719 36.51925632767377 143.2905
171.75293 35.98325632767377 122.3784
172.119141 35.58925632767377 95.9595
172.485352 35.92025632767377 71.1973
172.851562 37.195256327673775 54.501
173.217773 39.38425632767377 43.6611
173.583984 41.96825632767377 31.8618
173.950195 44.165256327673774 16.0811
174.316406 45.51525632767377 -3.4556
174.682617 45.82125632767377 -26.3086
175.048828 44.96325632767377 -53.0322
175.415039 42.86525632767377 -86.2168
175.78125 39.979256327673774 -132.2021
176.147461 38.67825632767377 168.3481
176.513672 39.43425632767377 118.3037
176.879883 39.20625632767377 83.063
177.246094 36.183256327673774 57.9111
177.612305 26.37425632767377 68.9844
177.978516 34.06925632767377 149.9038
178.344727 40.34225632767377 133.7246
178.710938 42.93225632767377 109.4209
179.077148 43.55625632767377 82.145
179.443359 42.64625632767377 51.7129
179.80957 40.250256327673775 15.8755
180.175781 36.42025632767377 -31.939
180.541992 33.13925632767377 -103.8433
180.908203 34.177256327673774 -178.9785
181.274414 36.08525632767377 123.3179
181.640625 37.30625632767377 71.6499
182.006836 38.14825632767377 21.3774
182.373047 38.76925632767377 -28.0215
182.739258 39.18125632767377 -77.2764
183.105469 39.56225632767377 -127.1763
183.47168 40.15625632767377 -176.5176
183.837891 40.85625632767377 137.3042
184.204102 41.21825632767377 95.2041
184.570312 40.81925632767377 55.8838
184.936523 39.35025632767377 16.8901
185.302734 36.54525632767377 -25.7417
185.668945 32.42025632767377 -80.7451
186.035156 29.61325632767377 -159.374
186.401367 30.97025632767377 125.4971
186.767578 32.93225632767377 65.8086
187.133789 34.88325632767377 13.7583
187.5 36.76625632767377 -29.1558
187.866211 38.00925632767377 -61.9731
188.232422 38.317256327673775 -85.0381
188.598633 37.95525632767377 -97.3818
188.964844 37.98725632767377 -99.79
189.331055 39.17525632767377 -101.9429
189.697266 40.51025632767377 -112.0283
190.063477 40.92625632767377 -129.4497
190.429688 39.92025632767377 -153.0527
190.795898 37.098256327673774 173.5176
191.162109 33.54425632767377 113.2192
191.52832 35.915256327673774 42.645
191.894531 39.497256327673774 5.2402
192.260742 41.34325632767377 -16.9976
192.626953 41.96125632767377 -30.7612
192.993164 42.11425632767377 -37.4053
193.359375 42.56025632767377 -40.3306
193.725586 43.33125632767377 -45.4761
194.091797 43.75125632767377 -55.4214
194.458008 43.17825632767377 -68.9209
194.824219 40.99825632767377 -83.3237
195.19043 35.89525632767377 -91.8374
195.556641 28.173256327673773 -35.1274
195.922852 36.63525632767377 0.2544
196.289062 40.56625632767377 -14.1895
196.655273 41.607256327673774 -36.2246
197.021484 40.48925632767377 -63.4438
197.387695 37.04825632767377 -101.9497
197.753906 33.52225632767377 -176.3169
198.120117 37.40725632767377 112.5923
198.486328 40.70925632767377 74.6538
198.852539 41.881256327673775 45.6494
199.21875 41.33025632767377 18.3198
199.584961 39.189256327673775 -11.9312
199.951172 35.939256327673775 -54.3667
200.317383 35.22725632767377 -114.0386
200.683594 38.22725632767377 -156.4648
201.049805 41.046256327673774 -179.709
201.416016 43.070256327673775 164.1123
201.782227 44.354256327673774 149.6499
202.148438 44.808256327673774 134.9253
202.514648 44.22425632767377 119.563
202.880859 42.226256327673774 103.9751
203.24707 37.86725632767377 89.3525
203.613281 25.98525632767377 84.7026
203.979492 31.09325632767377 -131.042
204.345703 37.86725632767377 -137.5146
204.711914 40.66925632767377 -143.4922
205.078125 42.46425632767377 -147.2476
205.444336 44.08525632767377 -152.1294
205.810547 45.43125632767377 -161.2993
206.176758 46.11525632767377 -175.1479
206.542969 45.83625632767377 167.3228
206.90918 44.308256327673774 147.1245
207.275391 40.98625632767377 125.0498
207.641602 33.99025632767377 102.6123
208.007812 19.45925632767377 -130.96
208.374023 34.43725632767377 -142.2529
208.740234 37.67825632767377 -175.3638
209.106445 38.50125632767377 143.5742
209.472656 38.96425632767377 94.48
209.838867 40.24825632767377 44.6685
210.205078 41.790256327673774 2.1167
210.571289 42.65025632767377 -33.1655
210.9375 42.40025632767377 -63.1338
211.303711 40.750256327673775 -87.731
211.669922 37.31325632767377 -101.5029
212.036133 33.82625632767377 -83.8691
212.402344 37.186256327673775 -64.002
212.768555 40.924256327673774 -76.4771
213.134766 42.979256327673774 -99.792
213.500977 43.75225632767377 -126.8672
213.867188 43.41925632767377 -155.46
214.233398 41.817256327673775 175.6064
214.599609 38.07525632767377 147.3794
214.96582 26.83125632767377 124.2495
215.332031 33.13025632767377 -92.8237
215.698242 40.89225632767377 -116.502
216.064453 44.165256327673774 -140.229
216.430664 45.302256327673774 -162.5303
216.796875 44.564256327673775 177.4951
217.163086 41.21125632767377 163.0713
217.529297 32.36225632767378 -171.3608
217.895508 40.05625632767377 -96.7764
218.261719 46.42825632767377 -103.2246
218.62793 49.65125632767377 -116.8535
218.994141 51.27125632767377 -131.1792
219.360352 51.77125632767377 -144.8779
219.726562 51.31525632767377 -157.2998
220.092773 49.90725632767377 -167.5454
220.458984 47.46225632767377 -173.4082
220.825195 44.18825632767377 -169.354
221.191406 42.04225632767377 -151.5273
221.557617 42.40425632767377 -141.3643
221.923828 42.20225632767377 -152.2725
222.290039 39.90025632767377 172.0278
222.65625 40.09425632767377 98.627
223.022461 45.293256327673774 46.4004
223.388672 48.71625632767377 15.1465
223.754883 50.00225632767377 -10.9194
224.121094 49.229256327673774 -36.3042
224.487305 45.73925632767377 -64.418
224.853516 36.375256327673775 -116.7539
225.219727 39.52925632767377 108.6582
225.585938 44.23425632767377 70.9868
225.952148 42.72525632767377 41.8374
226.318359 25.91025632767377 -52.6587
226.68457 46.05325632767377 -173.4878
227.050781 52.24225632767377 160.0342
227.416992 54.61725632767377 135.6904
227.783203 54.14825632767377 111.522
228.149414 49.01725632767377 85.3896
228.515625 42.94125632767377 -99.8945
228.881836 56.66325632767377 -132.5552
229.248047 61.88725632767377 -156.6968
229.614258 64.62125632767376 179.9482
229.980469 65.83525632767378 156.8408
230.34668 65.80925632767376 133.8442
230.712891 64.55825632767377 110.8965
231.079102 61.84325632767377 87.9321
231.445312 56.84425632767377 64.751
231.811523 45.24325632767377 39.2085
232.177734 46.28125632767377 -155.8779
232.543945 52.372256327673774 -179.9961
232.910156 52.95425632767377 157.8208
233.276367 50.51225632767377 136.8936
233.642578 44.058256327673774 120.0908
234.008789 29.65325632767377 -153.0742
234.375 42.11825632767377 -123.9307
234.741211 43.61825632767377 -140.623
235.107422 39.88725632767377 -156.4946
235.473633 25.928256327673772 -88.5288
235.839844 40.92325632767377 -40.3765
236.206055 45.39125632767377 -57.7373
236.572266 46.46225632767377 -78.2041
236.938477 45.232256327673774 -99.3047
237.304688 41.35625632767377 -119.9375
237.670898 31.173256327673773 -133.4092
238.037109 32.15425632767377 -1.6099
238.40332 39.42225632767377 -18.9536
238.769531 41.62925632767377 -43.0371
239.135742 41.94825632767377 -69.7241
239.501953 41.27825632767377 -98.7295
239.868164 40.13825632767377 -129.4194
240.234375 38.85325632767377 -160.0312
240.600586 37.50425632767377 171.7998
240.966797 36.07425632767377 147.9316
241.333008 34.802256327673774 129.3301
241.699219 34.39325632767377 115.0024
242.06543 35.44425632767377 100.5171
242.431641 37.59025632767377 82.4233
242.797852 40.01925632767377 61.6548
243.164062 42.15525632767377 40.1323
243.530273 43.70025632767377 18.8174
243.896484 44.51725632767377 -2.0474
244.262695 44.53025632767377 -22.5249
244.628906 43.67625632767377 -42.8472
244.995117 41.87625632767377 -63.5229
245.361328 39.04425632767377 -85.7876
245.727539 35.25925632767377 -112.7822
246.09375 31.64225632767377 -149.4346
246.459961 30.75225632767377 173.0156
246.826172 32.03425632767377 152.6387
247.192383 33.80125632767377 144.2344
247.558594 35.40125632767377 138.6416
247.924805 36.38025632767377 132.4805
248.291016 36.43825632767377 125.8594
248.657227 35.33225632767377 120.3252
249.023438 32.731256327673776 119.833
249.389648 28.836256327673773 137.7383
249.755859 29.23625632767377 177.8965
250.12207 32.939256327673775 -172.4678
250.488281 34.979256327673774 175.6934
250.854492 35.445256327673775 150.6055
251.220703 35.55725632767377 110.8711
251.586914 37.35925632767377 64.2246
251.953125 40.21325632767377 27.124
252.319336 42.34025632767377 -0.1748
252.685547 43.17625632767377 -21.8232
253.051758 42.50225632767377 -39.1074
253.417969 39.92525632767377 -49.3193
253.78418 35.348256327673774 -36.8359
254.150391 36.01725632767377 6.2695
254.516602 39.991256327673774 12.7334
254.882812 41.485256327673774 2.2705
255.249023 40.47425632767377 -12.1699
255.615234 36.10525632767377 -24.7363
255.981445 23.79625632767377 14.6211
256.347656 33.77525632767377 84.7441
256.713867 37.27725632767377 68.8027
257.080078 35.64625632767377 39.9219
257.446289 30.26825632767377 -45.2705
257.8125 39.171256327673774 -128.1875
258.178711 44.72725632767377 -157.626
258.544922 47.378256327673775 -178.7188
258.911133 48.186256327673775 164.3086
259.277344 47.55425632767377 152.1885
259.643555 45.91125632767377 147.7695
260.009766 44.31625632767377 152.5537
260.375977 43.62625632767377 157.9824
260.742188 42.39125632767377 155.3506
261.108398 37.66125632767377 148.8203
261.474609 27.50025632767377 -96.8037
261.84082 42.33925632767377 -83.2158
262.207031 47.256256327673775 -100.6582
262.573242 49.30725632767377 -121.4463
262.939453 49.56625632767377 -144.1543
263.305664 48.35025632767377 -168.8535
263.671875 45.820256327673775 163.6572
264.038086 42.430256327673774 132.6123
264.404297 39.59125632767377 102.4023
264.770508 39.26425632767377 84.9268
265.136719 41.61225632767377 74.3115
265.50293 44.08025632767377 57.6611
265.869141 44.76825632767377 33.9961
266.235352 42.320256327673775 -1.7793
266.601562 39.08925632767377 -98.3809
266.967773 48.22125632767377 -171.1621
267.333984 54.02925632767377 155.8779
267.700195 57.43125632767377 129.1895
268.066406 59.30325632767377 104.2676
268.432617 59.96725632767377 79.9463
268.798828 59.51325632767377 55.6777
269.165039 57.866256327673774 30.918
269.53125 54.72425632767377 4.5303
269.897461 49.238256327673774 -27.7695
270.263672 40.24925632767377 -98.1006
270.629883 43.59525632767377 161.9902
270.996094 46.546256327673774 124.5742
271.362305 46.09625632767377 97.3271
271.728516 42.75225632767377 71.1973
272.094727 34.52025632767377 34.4814
272.460938 31.70425632767377 -103.2461
272.827148 38.66425632767377 -141.2266
273.193359 40.363256327673774 -158.4785
273.55957 39.87125632767377 -168.4561
273.925781 38.26525632767377 -171.6484
274.291992 36.33125632767377 -169.291
274.658203 34.44925632767377 -165.1787
275.024414 32.62525632767377 -163.4121
275.390625 31.135256327673773 -171.6904
275.756836 31.30825632767377 156.2529
276.123047 35.42525632767377 113.0781
276.489258 40.564256327673775 81.293
276.855469 44.53225632767377 55.4014
277.22168 47.18825632767377 30.3574
277.587891 48.67925632767377 3.9756
277.954102 49.15725632767377 -25.4043
278.320312 48.860256327673774 -59.8701
278.686523 48.369256327673774 -101.3164
279.052734 48.59025632767377 -147.2354
279.418945 49.598256327673774 170.0322
279.785156 50.497256327673774 133.7393
280.151367 50.62425632767377 102.084
280.517578 49.65325632767377 72.6084
280.883789 47.26025632767377 42.7725
281.25 42.83825632767377 6.9912
281.616211 36.750256327673775 -58.8301
281.982422 38.74325632767377 -140.2236
282.348633 41.62325632767377 -174.9209
282.714844 42.17525632767377 169.5234
283.081055 41.93725632767377 168.8701
283.447266 43.09325632767377 175.4795
283.813477 45.30625632767377 173.1445
284.179688 46.88725632767377 160.8281
284.545898 47.27725632767377 142.9082
284.912109 46.30325632767377 121.6934
285.27832 43.60325632767377 97.6553
285.644531 37.86225632767377 67.9785
286.010742 24.88425632767377 -37.0049
286.376953 36.85025632767377 -133.9365
286.743164 41.20725632767377 -165.6113
287.109375 42.84725632767377 166.5879
287.475586 43.19825632767377 140.4121
287.841797 42.872256327673774 116.877
288.208008 42.37025632767377 98.1182
288.574219 42.31225632767377 85.2051
288.94043 43.15725632767377 74.9814
289.306641 44.57925632767377 62.4883
289.672852 45.860256327673774 46.2666
290.039062 46.52825632767377 27.2715
290.405273 46.32425632767377 6.5283
290.771484 44.99825632767377 -15.4678
291.137695 42.03525632767377 -38.8936
291.503906 35.686256327673775 -66.3018
