* Measurement data measured by REW V5.30.1
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 1M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 29, 2023 4:32:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: SERCONV_15g_p2
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 62.102 -50.0474
0.732422 62.134 -100.172
1.098633 62.249 -150.194
1.464844 62.481 160.5257
1.831055 62.781 112.8759
2.197266 63.005 67.3952
2.563477 62.992 23.9659
2.929688 62.639 -17.9131
3.295898 61.902 -58.6009
3.662109 60.735 -97.8139
4.02832 58.949 -134.2673
4.394531 55.978 -164.9275
4.760742 50.443 -177.5919
5.126953 48.659 -125.5258
5.493164 55.822 -119.5586
5.859375 59.808 -136.9998
6.225586 61.824 -156.8521
6.591797 62.478 -175.4207
6.958008 62.0 169.287
7.324219 60.574 160.049
7.69043 58.837 160.8559
8.056641 58.342 169.9113
8.422852 59.359 173.8102
8.789062 60.301 167.9423
9.155273 60.32 155.8778
9.521484 59.127 140.1292
9.887695 56.344 121.0044
10.253906 50.601 94.0908
10.620117 41.219 7.8711
10.986328 48.437 -76.2476
11.352539 51.934 -104.5323
11.71875 52.643 -126.9731
12.084961 51.492 -149.104
12.451172 48.486 -174.0267
12.817383 43.058 149.274
13.183594 38.571 69.3994
13.549805 42.325 8.802
13.916016 44.319 -17.9991
14.282227 44.287 -33.9077
14.648438 43.229 -42.2532
15.014648 42.343 -46.3433
15.380859 42.257 -56.1466
15.74707 42.591 -79.4774
16.113281 43.519 -114.938
16.479492 45.317 -153.1479
16.845703 47.177 173.0525
17.211914 48.267 143.4611
17.578125 48.195 115.7423
17.944336 46.643 87.2758
18.310547 42.988 52.3972
18.676758 37.41 -15.0027
19.042969 40.739 -101.8263
19.40918 44.945 -141.8018
19.775391 46.697 -169.4692
20.141602 46.684 166.4746
20.507812 45.08 144.0541
20.874023 41.553 122.8202
21.240234 34.457 103.8546
21.606445 16.594 -137.0258
21.972656 32.957 -126.9034
22.338867 35.563 -145.3582
22.705078 34.857 -164.1118
23.071289 31.585 179.0851
23.4375 24.834 171.5336
23.803711 16.969 -131.8176
24.169922 21.924 -107.3301
24.536133 22.365 -128.3533
24.902344 20.44 -170.4447
25.268555 21.21 136.2288
25.634766 24.336 108.4048
26.000977 27.51 99.4121
26.367188 30.812 93.3418
26.733398 33.649 82.8817
27.099609 35.455 68.1836
27.46582 35.951 50.9825
27.832031 34.792 32.7677
28.198242 30.947 15.5627
28.564453 17.859 21.8585
28.930664 27.88 138.4729
29.296875 33.996 124.1698
29.663086 35.992 107.3199
30.029297 35.512 92.9285
30.395508 32.504 88.493
30.761719 29.016 120.614
31.12793 33.253 151.114
31.494141 36.692 146.5497
31.860352 37.508 132.9298
32.226562 35.496 117.5507
32.592773 27.236 109.2344
32.958984 29.486 -116.8066
33.325195 38.426 -127.7321
33.691406 42.111 -144.8645
34.057617 43.611 -162.8204
34.423828 43.558 179.1761
34.790039 42.04 161.5613
35.15625 38.807 145.168
35.522461 33.101 133.2446
35.888672 24.069 145.8143
36.254883 22.041 176.2573
36.621094 25.433 114.1855
36.987305 33.819 63.5648
37.353516 39.438 35.25
37.719727 42.603 11.6948
38.085938 43.882 -11.0405
38.452148 43.326 -34.7147
38.818359 40.373 -62.4746
39.18457 33.122 -114.4348
39.550781 35.056 129.5529
39.916992 40.553 87.6931
40.283203 41.567 59.3359
40.649414 37.991 28.9866
41.015625 29.555 -109.8921
41.381836 43.901 -171.7715
41.748047 49.568 162.5332
42.114258 52.51 139.8364
42.480469 53.822 118.1787
42.84668 53.816 97.2041
43.212891 52.505 77.0017
43.579102 49.609 58.179
43.945312 44.171 43.3958
44.311523 32.375 63.2053
44.677734 37.693 149.0933
45.043945 41.567 142.0066
45.410156 41.361 129.9346
45.776367 38.314 124.2563
46.142578 33.662 146.3564
46.508789 35.401 -176.6599
46.875 38.23 -175.45
47.241211 38.814 173.8301
47.607422 37.595 160.7056
47.973633 34.937 148.2593
48.339844 31.232 136.3789
48.706055 26.913 116.2637
49.072266 23.923 63.0
49.438477 27.595 0.7236
49.804688 31.797 -39.5198
50.170898 34.454 -75.175
50.537109 36.044 -111.5125
50.90332 36.905 -148.4417
51.269531 36.989 175.3438
51.635742 35.841 140.3857
52.001953 32.346 105.5667
52.368164 20.734 58.2766
52.734375 28.336 -127.2932
53.100586 35.621 -167.4673
53.466797 39.061 152.3977
53.833008 41.401 109.8083
54.199219 43.521 67.5762
54.56543 45.372 29.1079
54.931641 46.508 -4.8979
55.297852 46.478 -35.5752
55.664062 44.648 -64.6089
56.030273 38.993 -96.3052
56.396484 30.749 103.5676
56.762695 44.124 54.179
57.128906 48.965 28.6345
57.495117 51.297 5.7671
57.861328 52.121 -15.73
58.227539 51.728 -35.9927
58.59375 50.145 -54.6919
58.959961 47.2 -70.7798
59.326172 42.397 -80.8608
59.692383 35.016 -68.8992
60.058594 32.975 -11.7153
60.424805 35.817 4.6055
60.791016 36.178 7.1946
61.157227 35.406 12.8433
61.523438 34.884 20.7576
61.889648 34.495 23.719
62.255859 33.076 21.502
62.62207 29.723 21.4426
62.988281 24.993 43.2405
63.354492 25.718 77.3982
63.720703 27.486 73.8643
64.086914 26.505 46.46
64.453125 24.9 -11.3154
64.819336 28.136 -72.1946
65.185547 31.514 -106.0012
65.551758 32.984 -127.0896
65.917969 32.901 -139.3879
66.28418 32.135 -140.71
66.650391 32.473 -133.7515
67.016602 34.244 -133.1426
67.382812 35.839 -143.45
67.749023 36.516 -160.9219
68.115234 36.168 176.8574
68.481445 34.812 150.2451
68.847656 32.54 117.6846
69.213867 29.882 75.8801
69.580078 28.327 26.3542
69.946289 28.319 -16.8403
70.3125 28.269 -46.5703
70.678711 27.356 -63.7476
71.044922 25.916 -67.333
71.411133 25.353 -59.2988
71.777344 26.121 -51.8479
72.143555 26.818 -49.3618
72.509766 26.829 -46.3779
72.875977 26.7 -38.5129
73.242188 27.284 -28.9802
73.608398 28.191 -24.7581
73.974609 28.332 -26.196
74.34082 26.867 -29.542
74.707031 22.427 -27.6169
75.073242 14.18 45.4951
75.439453 25.034 99.189
75.805664 30.797 99.9946
76.171875 34.198 95.2178
76.538086 36.275 88.2773
76.904297 37.236 80.1836
77.270508 36.987 72.3848
77.636719 35.24 68.4871
78.00293 31.993 80.0906
78.369141 31.874 117.8662
78.735352 35.938 132.5044
79.101562 38.641 126.9136
79.467773 39.605 114.7153
79.833984 38.997 100.1108
80.200195 36.719 84.792
80.566406 32.223 69.8591
80.932617 23.402 55.8691
81.298828 9.281 -110.5205
81.665039 20.875 -114.6846
82.03125 24.767 -97.3882
82.397461 28.019 -90.5898
82.763672 28.443 -92.4463
83.129883 23.281 -73.02
83.496094 29.921 10.3108
83.862305 38.446 7.0959
84.228516 43.164 -8.856
84.594727 45.871 -28.2188
84.960938 47.119 -49.4792
85.327148 47.078 -72.5183
85.693359 45.712 -98.1685
86.05957 42.828 -129.3416
86.425781 38.547 -175.4583
86.791992 36.578 115.7427
87.158203 38.149 64.6807
87.524414 38.229 35.6101
87.890625 35.615 22.6423
88.256836 31.867 47.5276
88.623047 35.976 77.8796
88.989258 39.797 70.8164
89.355469 41.254 53.3103
89.72168 40.821 31.9446
90.087891 38.508 7.3633
90.454102 33.75 -24.0146
90.820312 25.95 -86.3252
91.186523 26.667 179.418
91.552734 27.829 138.3804
91.918945 21.966 110.2534
92.285156 20.903 -92.0344
92.651367 31.662 -115.4473
93.017578 35.687 -137.5408
93.383789 37.276 -159.2104
93.75 37.281 179.1074
94.116211 35.976 156.6631
94.482422 33.437 131.6057
94.848633 29.825 98.9216
95.214844 26.703 49.8228
95.581055 27.2 -2.4678
95.947266 29.101 -37.7217
96.313477 30.324 -64.0078
96.679688 30.68 -88.2058
97.045898 30.271 -112.7439
97.412109 29.228 -137.2639
97.77832 27.688 -158.1821
98.144531 26.096 -167.5044
98.510742 26.559 -161.437
98.876953 29.889 -160.6707
99.243164 33.308 -172.541
99.609375 35.749 169.4863
99.975586 37.155 148.9575
100.341797 37.27852303814969 127.2307
100.708008 36.74952303814969 104.9563
101.074219 35.198523038149695 82.8691
101.44043 32.42852303814969 62.9543
101.806641 28.112523038149693 52.8564
102.172852 24.88452303814969 75.5105
102.539062 29.05352303814969 90.7915
102.905273 33.250523038149694 76.4526
103.271484 36.08652303814969 54.4214
103.637695 37.872523038149694 30.9985
104.003906 38.72852303814969 7.918
104.370117 38.63052303814969 -14.2666
104.736328 37.42052303814969 -35.209
105.102539 34.69352303814969 -54.0874
105.46875 29.228523038149692 -66.8955
105.834961 18.493523038149693 -19.5811
106.201172 27.34952303814969 35.8018
106.567383 31.307523038149693 25.6738
106.933594 32.006523038149695 11.2827
107.299805 30.264523038149694 -0.3008
107.666016 25.67852303814969 4.3779
108.032227 24.70452303814969 57.1555
108.398438 30.57952303814969 70.7639
108.764648 33.98352303814969 60.1035
109.130859 35.53852303814969 43.6738
109.49707 35.744523038149694 24.8037
109.863281 34.69152303814969 3.8438
110.229492 32.11152303814969 -20.9346
110.595703 27.214523038149693 -58.8428
110.961914 24.04452303814969 -146.1313
111.328125 29.882523038149692 153.4609
111.694336 33.62752303814969 124.6963
112.060547 35.46452303814969 103.8071
112.426758 36.00852303814969 87.4692
112.792969 35.63652303814969 76.5752
113.15918 35.00852303814969 73.2231
113.525391 35.28852303814969 74.9595
113.891602 36.70552303814969 71.8809
114.257812 38.19752303814969 59.4131
114.624023 39.12152303814969 39.2437
114.990234 39.40752303814969 13.125
115.356445 39.244523038149694 -17.9351
115.722656 38.908523038149696 -52.4888
116.088867 38.512523038149695 -88.02
116.455078 37.81852303814969 -122.3218
116.821289 36.326523038149695 -155.3643
117.1875 33.38552303814969 169.209
117.553711 28.702523038149693 115.7568
117.919922 29.23352303814969 33.2749
118.286133 33.88552303814969 -10.2583
118.652344 36.817523038149695 -32.6167
119.018555 38.549523038149694 -47.1533
119.384766 39.61552303814969 -58.0068
119.750977 40.213523038149695 -67.6426
120.117188 40.26352303814969 -77.501
120.483398 39.52552303814969 -87.6895
120.849609 37.65352303814969 -96.6968
121.21582 34.198523038149695 -99.3701
121.582031 29.88752303814969 -78.6807
121.948242 31.13152303814969 -44.7661
122.314453 33.99352303814969 -44.0479
122.680664 34.87352303814969 -60.1504
123.046875 33.96752303814969 -87.6665
123.413086 32.33752303814969 -131.8374
123.779297 33.079523038149695 172.2588
124.145508 35.67352303814969 130.1045
124.511719 37.41752303814969 100.708
124.87793 37.74252303814969 76.8569
125.244141 36.48652303814969 55.2183
125.610352 33.046523038149694 33.625
125.976562 24.466523038149692 4.1172
126.342773 22.98052303814969 -156.2759
126.708984 31.397523038149693 172.9204
127.075195 34.094523038149696 152.769
127.441406 34.387523038149695 133.5249
127.807617 32.73752303814969 112.5459
128.173828 28.787523038149693 83.1787
128.540039 24.09952303814969 16.4253
128.90625 28.411523038149692 -50.8047
129.272461 32.366523038149694 -77.3623
129.638672 34.35852303814969 -92.8013
130.004883 35.10652303814969 -103.8218
130.371094 34.969523038149696 -112.2134
130.737305 34.091523038149695 -118.8252
131.103516 32.411523038149696 -124.2651
131.469727 29.51552303814969 -128.6113
131.835938 23.92552303814969 -128.4561
132.202148 13.454523038149691 -48.9805
132.568359 25.281523038149693 -0.4204
132.93457 30.234523038149693 -7.7407
133.300781 32.48752303814969 -21.9556
133.666992 33.15152303814969 -40.749
134.033203 32.622523038149694 -65.1812
134.399414 31.415523038149693 -97.9258
134.765625 30.728523038149692 -138.9331
135.131836 31.30852303814969 -177.855
135.498047 31.997523038149694 153.7134
135.864258 31.75552303814969 135.7598
136.230469 30.405523038149692 129.5034
136.59668 29.02352303814969 139.3242
136.962891 29.853523038149692 155.9785
137.329102 31.714523038149693 161.8921
137.695312 32.67552303814969 160.4443
138.061523 32.40152303814969 159.3008
138.427734 31.36152303814969 165.2993
