* Measurement data measured by REW V5.30.1
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 1M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 30, 2023 11:05:10 AM
* REW Settings:
138.427734 37.16679255675149 -75.9019
138.793945 42.52279255675149 -83.7974
139.160156 44.977792556751496 -99.1157
139.526367 45.57079255675149 -116.1035
139.892578 44.48479255675149 -133.0586
140.258789 41.29679255675149 -147.8545
140.625 34.117792556751496 -149.1147
140.991211 31.579792556751492 -64.2583
141.357422 38.86679255675149 -57.7944
141.723633 41.47679255675149 -73.5112
142.089844 41.76079255675149 -93.5327
142.456055 40.2787925567515 -115.9897
142.822266 36.95279255675149 -141.3018
143.188477 31.018792556751492 -172.7119
143.554688 20.11379255675149 123.5498
143.920898 21.27279255675149 -2.5215
144.287109 23.697792556751494 -55.4766
144.65332 22.855792556751492 -103.8237
145.019531 20.003792556751492 -144.1152
145.385742 14.667792556751493 -107.25
145.751953 26.876792556751493 -83.5684
146.118164 33.861792556751496 -107.3223
146.484375 37.9157925567515 -135.7139
146.850586 40.236792556751496 -166.7559
147.216797 41.42379255675149 158.4731
147.583008 42.10479255675149 118.8276
147.949219 43.020792556751495 76.0195
148.31543 44.386792556751494 35.4072
148.681641 45.663792556751496 0.3999
149.047852 46.29079255675149 -29.4019
149.414062 45.93379255675149 -55.3237
149.780273 44.27179255675149 -78.0283
150.146484 40.608792556751496 -96.4199
150.512695 32.54579255675149 -97.3853
150.878906 32.0257925567515 -7.563
151.245117 38.91679255675149 -7.7441
151.611328 41.18479255675149 -24.3979
151.977539 40.90579255675149 -44.6636
152.34375 37.953792556751495 -68.7422
152.709961 29.472792556751493 -113.1079
153.076172 32.10179255675149 108.9116
153.442383 38.91179255675149 72.6919
153.808594 41.044792556751496 47.6475
154.174805 40.1327925567515 24.4233
154.541016 34.17279255675149 2.3076
154.907227 30.268792556751492 153.6733
155.273438 42.61979255675149 132.4204
155.639648 47.505792556751494 108.5649
156.005859 50.06879255675149 83.8872
156.37207 51.21379255675149 58.3672
156.738281 51.22979255675149 31.7402
157.104492 50.18679255675149 3.4141
157.470703 48.03479255675149 -27.96
157.836914 44.700792556751495 -65.7422
158.203125 40.7577925567515 -117.3154
158.569336 38.9097925567515 178.7832
158.935547 38.94879255675149 127.9272
159.301758 37.55379255675149 92.6602
159.667969 32.50379255675149 71.7954
160.03418 25.852792556751492 139.6499
160.400391 35.84779255675149 155.2544
160.766602 39.97679255675149 133.6724
161.132812 41.538792556751496 107.4712
161.499023 41.520792556751495 78.8198
161.865234 40.322792556751494 47.2827
162.231445 38.310792556751494 11.9028
162.597656 36.02079255675149 -26.3857
162.963867 33.71179255675149 -61.0562
163.330078 30.711792556751494 -79.646
163.696289 28.653792556751494 -60.9038
164.0625 33.11379255675149 -41.1382
164.428711 37.465792556751495 -47.3389
164.794922 40.11079255675149 -60.6777
165.161133 41.432792556751494 -75.5063
165.527344 41.63879255675149 -90.394
165.893555 40.70879255675149 -104.8438
166.259766 38.322792556751494 -118.1699
166.625977 33.39379255675149 -127.0908
166.992188 22.745792556751493 -88.9111
167.358398 30.67179255675149 -19.229
167.724609 35.04579255675149 -28.2217
168.09082 35.66979255675149 -46.5322
168.457031 33.0167925567515 -73.4922
168.823242 26.67779255675149 -145.7773
169.189453 33.77379255675149 123.4438
169.555664 39.34579255675149 92.3193
169.921875 42.06279255675149 70.606
170.288086 43.063792556751494 52.2466
170.654297 42.77779255675149 36.7959
171.020508 41.49179255675149 25.4282
171.386719 39.739792556751496 19.7744
171.75293 38.495792556751496 17.6997
172.119141 38.1537925567515 10.1509
172.485352 38.06179255675149 -9.1299
172.851562 38.00379255675149 -39.2871
173.217773 38.2517925567515 -74.6924
173.583984 38.498792556751496 -108.3516
173.950195 37.865792556751494 -137.3408
174.316406 35.328792556751495 -161.3398
174.682617 28.606792556751493 -175.2207
175.048828 22.259792556751492 -75.9219
175.415039 31.252792556751494 -68.5254
175.78125 32.10079255675149 -81.7515
176.147461 25.426792556751494 -73.3335
176.513672 32.19679255675149 21.5317
176.879883 40.492792556751496 12.5088
177.246094 44.58879255675149 -6.354
177.612305 46.55979255675149 -27.7144
177.978516 46.93379255675149 -50.8765
178.344727 45.785792556751495 -76.7529
178.710938 42.95279255675149 -108.9668
179.077148 38.82679255675149 -159.5312
179.443359 38.27679255675149 129.6494
179.80957 40.505792556751494 83.5537
180.175781 40.868792556751494 55.7998
180.541992 38.57079255675149 38.2129
180.908203 32.18979255675149 44.5801
181.274414 33.20179255675149 117.418
181.640625 39.66379255675149 122.5645
182.006836 42.60979255675149 111.2344
182.373047 43.72279255675149 96.6377
182.739258 43.657792556751495 79.79
183.105469 42.74179255675149 58.9297
183.47168 41.392792556751495 30.4561
183.837891 40.67079255675149 -7.4434
184.204102 41.459792556751495 -46.0811
184.570312 42.63479255675149 -76.2148
184.936523 42.868792556751494 -98.1602
185.302734 41.42379255675149 -112.3965
185.668945 37.59879255675149 -110.2988
186.035156 35.74179255675149 -63.4443
186.401367 41.151792556751495 -39.8613
186.767578 44.64679255675149 -41.7881
187.133789 46.26879255675149 -47.1143
187.5 46.80879255675149 -50.0098
187.866211 47.026792556751495 -49.127
188.232422 47.45179255675149 -47.4141
188.598633 47.843792556751495 -48.9629
188.964844 47.51379255675149 -54.1172
189.331055 45.80879255675149 -59.5635
189.697266 42.114792556751496 -55.9561
190.063477 39.14879255675149 -18.4385
190.429688 43.120792556751496 7.8174
190.795898 46.108792556751496 2.6748
191.162109 46.91879255675149 -12.4102
191.52832 45.743792556751494 -32.5996
191.894531 42.18479255675149 -59.79
192.260742 35.441792556751494 -114.9678
192.626953 36.96779255675149 148.875
192.993164 40.99479255675149 109.1465
193.359375 41.596792556751495 85.4785
193.725586 39.14879255675149 69.6934
194.091797 32.42379255675149 79.2715
194.458008 34.20879255675149 148.6543
194.824219 39.81879255675149 148.9131
195.19043 41.63479255675149 133.7031
195.556641 40.81779255675149 114.6797
195.922852 36.810792556751494 92.2139
196.289062 23.141792556751493 35.2832
196.655273 34.078792556751495 -107.1426
197.021484 39.54479255675149 -133.0391
197.387695 41.154792556751495 -155.2324
197.753906 40.43479255675149 -177.6729
198.120117 37.21079255675149 156.583
198.486328 29.698792556751492 109.874
198.852539 30.411792556751493 -6.208
199.21875 36.14379255675149 -45.8711
199.584961 37.740792556751494 -68.2969
199.951172 36.499792556751494 -84.7148
200.317383 31.626792556751493 -88.7393
200.683594 27.166792556751492 -20.0342
201.049805 35.29579255675149 4.8926
201.416016 39.18379255675149 -2.666
201.782227 40.77079255675149 -12.9375
202.148438 41.04979255675149 -21.1846
202.514648 40.70779255675149 -25.6914
202.880859 40.3977925567515 -27.9404
203.24707 40.258792556751494 -32.79
203.613281 39.71079255675149 -44.0361
203.979492 38.01779255675149 -63.4346
204.345703 34.590792556751495 -96.4541
204.711914 31.322792556751494 -160.7891
205.078125 33.81879255675149 134.7139
205.444336 35.886792556751494 98.4131
205.810547 34.987792556751494 72.4395
206.176758 28.382792556751493 55.1582
206.542969 28.077792556751493 -173.0967
206.90918 38.60379255675149 173.3613
207.275391 43.03679255675149 152.2539
207.641602 45.21479255675149 129.7842
208.007812 45.92079255675149 106.1279
208.374023 45.40379255675149 80.543
208.740234 43.75779255675149 51.2041
209.106445 41.246792556751494 14.3682
209.472656 39.08279255675149 -33.0332
209.838867 38.682792556751494 -80.1758
210.205078 38.624792556751494 -113.7998
210.571289 37.248792556751496 -133.2979
210.9375 34.22979255675149 -132.9766
211.303711 33.35379255675149 -103.3584
211.669922 36.706792556751495 -87.5078
212.036133 39.04479255675149 -88.9678
212.402344 39.883792556751494 -92.5742
212.768555 40.02979255675149 -92.3398
213.134766 40.5227925567515 -89.5791
213.500977 41.462792556751495 -91.583
213.867188 41.89979255675149 -101.5508
214.233398 40.97079255675149 -117.9785
214.599609 37.65479255675149 -139.2832
214.96582 27.23879255675149 -166.6299
215.332031 31.508792556751494 -8.6514
215.698242 39.51479255675149 -41.875
216.064453 43.041792556751496 -77.4561
216.430664 45.03479255675149 -115.4316
216.796875 46.11079255675149 -154.6416
217.163086 46.18779255675149 164.876
217.529297 44.86979255675149 118.7646
217.895508 42.89779255675149 51.3379
218.261719 46.102792556751496 -28.7744
218.62793 51.20579255675149 -79.1016
218.994141 54.74479255675149 -115.1709
219.360352 56.870792556751496 -146.3516
219.726562 57.828792556751495 -175.6689
220.092773 57.71079255675149 155.4336
220.458984 56.48579255675149 125.7188
220.825195 53.992792556751496 93.165
221.191406 50.00079255675149 52.5498
221.557617 45.51879255675149 -9.8848
221.923828 45.426792556751494 -83.5645
222.290039 46.733792556751496 -133.4297
222.65625 46.18979255675149 -172.5762
223.022461 43.44279255675149 147.7451
223.388672 38.236792556751496 94.3301
223.754883 34.56179255675149 2.3662
224.121094 37.01279255675149 -77.0322
224.487305 39.057792556751494 -140.666
224.853516 41.797792556751496 160.5713
225.219727 44.76379255675149 115.0283
225.585938 46.645792556751495 80.3428
225.952148 47.038792556751496 51.9941
226.318359 45.703792556751495 28.0811
226.68457 41.94979255675149 9.8896
227.050781 33.426792556751494 16.3818
227.416992 34.84579255675149 97.0693
227.783203 39.82979255675149 96.0811
228.149414 40.14079255675149 85.6309
228.515625 36.8797925567515 87.2246
228.881836 35.46979255675149 133.4219
229.248047 41.03379255675149 148.9238
229.614258 43.97079255675149 136.1953
229.980469 44.28679255675149 115.0771
230.34668 41.926792556751494 86.4678
230.712891 35.977792556751496 32.1904
231.079102 37.38479255675149 -72.3516
231.445312 42.35979255675149 -120.3066
231.811523 43.54279255675149 -155.2676
232.177734 41.401792556751495 162.3369
232.543945 39.00979255675149 77.2988
232.910156 45.42379255675149 5.1055
233.276367 50.19879255675149 -31.249
233.642578 52.767792556751495 -59.2998
234.008789 53.77879255675149 -84.6016
234.375 53.465792556751495 -108.5801
234.741211 51.79379255675149 -131.5918
235.107422 48.38179255675149 -153.2588
235.473633 41.79979255675149 -170.502
235.839844 27.58179255675149 -103.6533
236.206055 39.6477925567515 -61.0996
236.572266 42.846792556751495 -78.4922
236.938477 43.03479255675149 -98.6299
237.304688 41.456792556751495 -117.7139
237.670898 38.630792556751494 -132.5225
238.037109 35.50679255675149 -138.9365
238.40332 33.880792556751494 -141.0449
238.769531 33.55979255675149 -153.5596
239.135742 32.6657925567515 179.9355
239.501953 30.315792556751493 135.8857
239.868164 29.788792556751492 60.3408
240.234375 34.90579255675149 -0.1855
240.600586 39.30679255675149 -34.3389
240.966797 42.20579255675149 -58.5488
241.333008 44.03479255675149 -77.7676
241.699219 45.10379255675149 -93.7939
242.06543 45.58979255675149 -107.7637
242.431641 45.53479255675149 -120.5879
242.797852 44.83879255675149 -132.7178
243.164062 43.261792556751494 -143.6309
243.530273 40.3977925567515 -150.5596
243.896484 35.89979255675149 -142.8008
244.262695 34.05279255675149 -101.9844
244.628906 37.801792556751494 -81.7979
244.995117 40.39679255675149 -83.5078
245.361328 41.57979255675149 -89.6191
245.727539 42.008792556751494 -95.0732
246.09375 42.245792556751496 -99.4824
246.459961 42.47679255675149 -105.1855
246.826172 42.35979255675149 -114.1299
247.192383 41.26079255675149 -125.7656
247.558594 38.19579255675149 -136.4727
247.924805 30.737792556751494 -124.1807
248.291016 34.121792556751494 -44.7812
248.657227 40.861792556751496 -47.6738
249.023438 43.83879255675149 -63.5547
249.389648 44.605792556751496 -81.0781
249.755859 43.282792556751495 -96.0996
250.12207 39.1507925567515 -97.2754
250.488281 37.456792556751495 -46.3379
250.854492 44.14979255675149 -31.126
251.220703 48.23279255675149 -44.3174
251.586914 50.32779255675149 -63.7861
251.953125 51.03379255675149 -85.7275
252.319336 50.55979255675149 -109.3496
252.685547 48.91579255675149 -134.917
253.051758 45.94879255675149 -163.9033
253.417969 41.39379255675149 158.8955
253.78418 36.07379255675149 99.4268
254.150391 35.09579255675149 25.3955
254.516602 35.66479255675149 -25.8086
254.882812 34.38479255675149 -70.8359
255.249023 32.50379255675149 -127.2666
255.615234 33.52079255675149 173.3799
255.981445 35.68079255675149 134.4385
256.347656 36.745792556751496 109.335
256.713867 36.557792556751494 90.6611
257.080078 35.06279255675149 73.9961
257.446289 31.451792556751492 53.4902
257.8125 23.018792556751492 -6.8477
258.178711 30.633792556751494 -113.6367
258.544922 37.18379255675149 -143.29
258.911133 40.53679255675149 -166.0635
259.277344 42.10179255675149 171.2451
259.643555 42.28179255675149 146.7793
260.009766 41.20879255675149 118.5166
260.375977 39.10079255675149 82.4746
260.742188 37.1627925567515 33.8682
261.108398 37.33079255675149 -17.3916
261.474609 38.29979255675149 -55.4941
261.84082 38.261792556751494 -82.291
262.207031 36.65279255675149 -101.0322
262.573242 33.07779255675149 -109.1934
262.939453 28.030792556751493 -89.4209
263.305664 29.018792556751492 -46.4961
263.671875 32.31179255675149 -36.3789
264.038086 33.98879255675149 -38.6094
264.404297 34.56879255675149 -45.334
264.770508 34.230792556751496 -57.9336
265.136719 32.727792556751496 -82.0459
265.50293 30.970792556751494 -130.6553
265.869141 33.6357925567515 168.0273
266.235352 37.852792556751496 129.3193
266.601562 40.58979255675149 102.5098
266.967773 41.791792556751496 80.1963
267.333984 41.54579255675149 60.7607
267.700195 39.74479255675149 45.417
268.066406 36.191792556751494 40.4502
268.432617 32.8977925567515 62.0352
268.798828 34.86379255675149 82.3457
269.165039 36.813792556751494 74.9004
269.53125 36.63979255675149 54.8389
269.897461 34.19879255675149 24.6113
270.263672 29.910792556751492 -28.9385
270.629883 30.269792556751494 -106.9326
270.996094 33.21179255675149 -152.8438
271.362305 33.76479255675149 178.9453
271.728516 31.663792556751492 160.6035
272.094727 26.850792556751493 164.3369
272.460938 26.727792556751492 -157.6953
272.827148 30.254792556751493 -161.8223
273.193359 31.147792556751494 165.6396
273.55957 31.886792556751494 109.3701
273.925781 35.77979255675149 53.5918
274.291992 39.85179255675149 16.627
274.658203 42.59179255675149 -10.4639
275.024414 44.08879255675149 -32.7998
275.390625 44.53679255675149 -52.085
275.756836 44.05879255675149 -68.8613
276.123047 42.69579255675149 -83.3887
276.489258 40.32979255675149 -96.1826
276.855469 36.33579255675149 -108.707
277.22168 27.252792556751494 -128.5518
277.587891 28.149792556751493 67.7998
277.954102 37.41479255675149 46.8975
278.320312 41.58879255675149 31.79
278.686523 43.85779255675149 17.1289
279.052734 44.901792556751495 2.9414
279.418945 44.97579255675149 -9.9355
279.785156 44.249792556751494 -20.0283
280.151367 43.029792556751495 -25.2393
280.517578 42.014792556751495 -24.5479
280.883789 41.965792556751495 -22.3105
281.25 42.61079255675149 -25.2725
281.616211 43.145792556751495 -34.5469
281.982422 43.16179255675149 -47.7959
282.348633 42.56279255675149 -62.4404
282.714844 41.39379255675149 -75.8281
283.081055 39.89079255675149 -84.6836
283.447266 38.80079255675149 -86.3594
283.813477 39.15479255675149 -84.957
284.179688 40.6597925567515 -89.3135
284.545898 42.22979255675149 -101.0498
284.912109 43.343792556751495 -117.7764
285.27832 43.88879255675149 -137.8506
285.644531 43.88779255675149 -160.8271
286.010742 43.44279255675149 172.959
286.376953 42.773792556751495 142.9639
286.743164 42.236792556751496 109.6445
287.109375 42.087792556751495 75.623
287.475586 42.16279255675149 44.2217
287.841797 42.02279255675149 16.9023
288.208008 41.28379255675149 -6.5283
288.574219 39.66779255675149 -26.5947
288.94043 36.88479255675149 -43.6699
289.306641 32.36979255675149 -58.749
289.672852 23.881792556751492 -81.8857
290.039062 22.264792556751495 151.5381
290.405273 31.534792556751494 125.8916
290.771484 36.2847925567515 113.9756
291.137695 39.114792556751496 101.5996
