69.96326947780169,69.88965972184374,69.81604996588578,69.74244020992782,69.66883045396987,69.5952125481275,69.52159464228515,69.44798488632719,69.37437513036923,69.30076537441127,69.22714746856892,69.15354586249536,69.079927956653,69.00631820069505,68.93270029485268,68.85909053889472,68.78548078293677,68.7118628770944,68.63824497125205,68.5646433651785,68.49102545933613,68.41741570337817,68.34380594742022,68.27018804157785,68.1965742106777,68.12296037977754,68.04935062381958,67.97573679291942,67.90212703696146,67.81159404603376,67.6478221188886,67.48405019174344,67.32027418965608,67.1565022625109,66.62746066615851,65.85479050030555,65.0821203344526,64.30944609365743,63.53677592780447,63.07744844266381
69.96683097728726,69.8932212213293,69.81961146537135,69.74599355952898,69.67238380357102,69.59876589772867,69.52515614177071,69.45154638581275,69.3779284799704,69.30431872401243,69.23070896805447,69.15709106221212,69.08348130625416,69.0098715502962,68.93625364445384,68.86264388849588,68.78903413253792,68.71541622669557,68.6418064707376,68.56818856489525,68.49457880893729,68.42096905297933,68.34735929702138,68.27374139117902,68.20013163522106,68.12652187926311,68.05290397342074,67.97929421746278,67.90567631162043,67.83206655566246,67.72454920563197,67.56077320354461,67.39700127639945,67.23322934925429,67.06945742210911,66.36603274911452,65.59335850831935,64.8206924174086,64.04801817661344,63.27535616064488
69.97038432688842,69.89677457093046,69.8231566650881,69.74954690913015,69.67593715317219,69.60232739721422,69.52870949137187,69.45509973541391,69.38148182957156,69.3078720736136,69.23426231765563,69.16064441181328,69.08703465585532,69.01342489989736,68.939806994055,68.86619723809704,68.79258748213908,68.71896957629673,68.64535982033877,68.57175006438081,68.49813215853845,68.4245224025805,68.35090449673812,68.27729474078018,68.20368498482222,68.13007522886426,68.0564573230219,67.98284756706394,67.90922966122157,67.83562398020582,67.76201014930567,67.63750029028799,67.47373243808502,67.30995236105545,67.14618043391029,66.87726684803908,66.10460075712832,65.33193466621756,64.55926042542241,63.78659433451165
69.97393767648958,69.90032792053162,69.82671001468925,69.75310025873131,69.67949050277335,69.60588074681539,69.53226284097303,69.45865308501507,69.3850351791727,69.31142542321476,69.2378156672568,69.16419776141443,69.09059615534089,69.01697824949852,68.94336034365615,68.8697505876982,68.79614083174025,68.72252292589788,68.64891316993993,68.57530341398197,68.5016855081396,68.42807575218166,68.3544659962237,68.28085216532354,68.20723833442338,68.13362857846542,68.06001067262305,67.9864009166651,67.91278708576495,67.83917325486479,67.76556349890683,67.69195374294887,67.5504554498862,67.38668352274104,67.22290752065366,67.0591355935085,66.6158389309951,65.84317284008434,65.07050267423138,64.29782843343621
69.97749102609073,69.90388127013279,69.83026336429042,69.75665360833246,69.68304385237451,69.60943409641655,69.53581619057418,69.46220643461623,69.38858852877387,69.3149787728159,69.24136901685796,69.16775111101559,69.09414135505763,69.02052344921528,68.94691369325732,68.87330393729935,68.79969418134141,68.72607627549904,68.6524665195411,68.57885676358313,68.50523885774076,68.43162910178282,68.35801934582486,68.2844095898669,68.21079168402454,68.13718192806658,68.06356809716642,67.98995426626627,67.9163404353661,67.84272660446594,67.76911684850799,67.69550709255003,67.62189733659207,67.4634065345422,67.29963460739704,67.13586268025188,66.97209075310671,66.3544110139511,65.58174492304035,64.80907475718737
69.9810443756919,69.90743461973393,69.83382486377599,69.76020695793362,69.68659720197567,69.61298744601771,69.53937769005975,69.4657597842174,69.39215002825944,69.31853212241707,69.24492236645912,69.17131261050116,69.09769470465879,69.02408494870085,68.95047519274289,68.87685728690052,68.80324753094257,68.72963777498461,68.65602801902665,68.5824101131843,68.50880035722633,68.43518245138397,68.36157269542602,68.28796293946806,68.2143491085679,68.14073527766774,68.06712144676757,67.99351169080963,67.91989785990947,67.84628810395151,67.77267019810914,67.6990604421512,67.62544661125104,67.54013362128559,67.37636576908262,67.21258569205305,67.04881376490789,66.86565326276006,66.0929830969071,65.32031293105415
69.98459772529306,69.9109879693351,69.83737821337715,69.76376845741919,69.69015055157682,69.61654079561887,69.5429228897765,69.46931313381855,69.3957033778606,69.32208547201823,69.24847571606027,69.17485781021792,69.10124805425995,69.027638298302,68.95402039245964,68.88041063650168,68.80680088054372,68.73319112458577,68.65958136862781,68.58596346278544,68.51234555694309,68.43873580098513,68.36512604502717,68.29151221412701,68.21790245816906,68.14428862726889,68.07067887131095,67.99706096546858,67.92345120951062,67.84983737861046,67.77623169759471,67.70261379175234,67.62899588590999,67.55538612995203,67.4530887808838,67.28931685373863,67.12554085165127,66.96176484956389,66.60422942065827,65.83155925480531
69.98815922477863,69.91454946882067,69.8409315629783,69.76731365713594,69.69370390117798,69.62009414522002,69.54648438926208,69.47286648341971,69.39925672746175,69.3256469715038,69.25202906566143,69.17841930970347,69.10480955374553,69.03119164790316,68.9575818919452,68.88396398610284,68.81035423014488,68.73674447418692,68.66313471822897,68.5895168123866,68.51590705642865,68.44228915058629,68.36867939462833,68.29506963867037,68.22145173282802,68.14784197687005,68.0742322209121,68.00062246495415,67.92700455911178,67.85339480315382,67.77977689731146,67.7061671413535,67.63255331045335,67.55894355449539,67.48532972359523,67.3660398655398,67.20227201333684,67.03849601124948,66.87472408410432,66.34279742867209
69.99171257437978,69.91809466853742,69.84448491257946,69.7708670067371,69.69725725077915,69.62364749482118,69.55003773886322,69.47642798290528,69.40281007706291,69.32919217122055,69.255590565147,69.18197265930463,69.10836290334667,69.03474499750432,68.96113524154636,68.8875254855884,68.81390757974604,68.74029782378808,68.66668806783012,68.59307016198777,68.51946040602981,68.44584250018745,68.37223274422949,68.29862298827153,68.22500508242918,68.15139532647122,68.07778557051326,68.0041717396131,67.93056198365514,67.85694815275498,67.78333432185482,67.70972049095467,67.6361107349967,67.56249690409655,67.48888307319639,67.41527331723843,67.27899095019582,67.11521902305064,66.95144709590548,66.78767516876032
69.99526592398094,69.92165616802298,69.84803826218062,69.77442850622266,69.70081060038031,69.62720084442235,69.55359108846439,69.47997318262203,69.40636342666407,69.33275367070611,69.25913576486376,69.1855260089058,69.11190810306343,69.03829834710548,68.96468859114752,68.89107883518956,68.8174609293472,68.74385117338925,68.67024141743128,68.59663166147334,68.52300560574656,68.4493958497886,68.37578609383065,68.3021763378727,68.22856658191473,68.15495275101458,68.08133892011442,68.00772508921426,67.9341153332563,67.86050150235614,67.78688359651377,67.71327384055583,67.63966408459787,67.56605432863991,67.49243642279755,67.41882666683959,67.34521691088163,67.19195018473623,67.02817825759107,66.86440225550369
69.9988192735821,69.92520951762414,69.85159976166618,69.77798185582382,69.70437209986586,69.63075419402351,69.55714443806555,69.48353468210759,69.40992492614964,69.33630702030727,69.2626891144649,69.18907935850696,69.115469602549,69.04185984659104,68.96824194074868,68.89462403490631,68.82101427894835,68.74740452299041,68.67379476703245,68.60018501107449,68.52655895534772,68.45295734927417,68.3793394434318,68.30572968747386,68.2321199315159,68.15850202567353,68.08489226971558,68.01128251375762,67.93766868285746,67.8640548519573,67.79044509599935,67.71683534004138,67.64321743419903,67.56960360329887,67.49599384734091,67.42238001644075,67.3487702604828,67.2686772714796,67.10490126939224,66.94112934224707
70.00237262318326,69.9287628672253,69.85515311126734,69.78153520542499,69.70791729958262,69.63430754362466,69.56069778766671,69.48708803170875,69.41347012586638,69.33986036990844,69.26624246406607,69.1926327081081,69.11902295215016,69.04540504630779,68.97179529034983,68.89818553439189,68.82456762854952,68.75095787259156,68.67734811663361,68.60373836067565,68.53012860471769,68.45651069887533,68.38289279303297,68.30928303707502,68.23567328111706,68.1620635251591,68.08844561931674,68.01483586335878,67.94121795751641,67.86760820155847,67.79399844560051,67.72038868964255,67.64677078380019,67.57316102784223,67.49954312199986,67.42593336604192,67.35232361008396,67.27870570424159,67.18163243107782,67.01785235404824
